"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: logPermutations","Param: seed","Param: size"
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-stores","thrpt",1,1,5.047503,NaN,"#/op",11,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-load-misses","thrpt",1,1,0.000141,NaN,"#/op",11,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-loads","thrpt",1,1,0.000534,NaN,"#/op",11,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:instructions","thrpt",1,1,137.946909,NaN,"#/op",11,1,32
"com.openkappa.runtime.findbyte.FindByte.swar","thrpt",1,5,25.149654,0.148419,"ops/us",11,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:CPI","thrpt",1,1,0.259015,NaN,"#/op",11,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-load-misses","thrpt",1,1,4.341563,NaN,"#/op",11,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-loads","thrpt",1,1,50.226045,NaN,"#/op",11,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-stores","thrpt",1,1,6.097820,NaN,"#/op",11,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:L1-icache-load-misses","thrpt",1,1,0.031547,NaN,"#/op",11,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-load-misses","thrpt",1,1,0.001769,NaN,"#/op",11,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-loads","thrpt",1,1,0.019113,NaN,"#/op",11,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-store-misses","thrpt",1,1,0.001547,NaN,"#/op",11,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-stores","thrpt",1,1,0.000784,NaN,"#/op",11,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:branch-misses","thrpt",1,1,0.002241,NaN,"#/op",11,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:branches","thrpt",1,1,55.234059,NaN,"#/op",11,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:cycles","thrpt",1,1,137.537382,NaN,"#/op",11,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-load-misses","thrpt",1,1,0.000242,NaN,"#/op",11,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-loads","thrpt",1,1,48.764878,NaN,"#/op",11,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-store-misses","thrpt",1,1,0.000146,NaN,"#/op",11,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-stores","thrpt",1,1,6.044988,NaN,"#/op",11,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-load-misses","thrpt",1,1,0.000030,NaN,"#/op",11,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-loads","thrpt",1,1,0.000223,NaN,"#/op",11,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:instructions","thrpt",1,1,531.001343,NaN,"#/op",11,1,256
"com.openkappa.runtime.findbyte.FindByte.swar","thrpt",1,5,7.533557,0.041838,"ops/us",11,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:CPI","thrpt",1,1,0.243597,NaN,"#/op",11,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-load-misses","thrpt",1,1,16.230815,NaN,"#/op",11,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-loads","thrpt",1,1,144.774304,NaN,"#/op",11,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-stores","thrpt",1,1,6.108087,NaN,"#/op",11,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:L1-icache-load-misses","thrpt",1,1,0.115106,NaN,"#/op",11,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-load-misses","thrpt",1,1,0.010737,NaN,"#/op",11,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-loads","thrpt",1,1,0.088100,NaN,"#/op",11,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-store-misses","thrpt",1,1,0.001156,NaN,"#/op",11,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-stores","thrpt",1,1,0.031359,NaN,"#/op",11,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:branch-misses","thrpt",1,1,0.023955,NaN,"#/op",11,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:branches","thrpt",1,1,172.784625,NaN,"#/op",11,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:cycles","thrpt",1,1,446.158231,NaN,"#/op",11,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-load-misses","thrpt",1,1,0.000584,NaN,"#/op",11,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-loads","thrpt",1,1,146.023317,NaN,"#/op",11,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-store-misses","thrpt",1,1,0.000193,NaN,"#/op",11,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-stores","thrpt",1,1,6.073685,NaN,"#/op",11,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-load-misses","thrpt",1,1,0.000572,NaN,"#/op",11,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-loads","thrpt",1,1,0.000647,NaN,"#/op",11,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:instructions","thrpt",1,1,1831.540197,NaN,"#/op",11,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar","thrpt",1,5,204.621380,1.160328,"ops/us",12,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:CPI","thrpt",1,1,0.260477,NaN,"#/op",12,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-load-misses","thrpt",1,1,0.440283,NaN,"#/op",12,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-loads","thrpt",1,1,21.047076,NaN,"#/op",12,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-stores","thrpt",1,1,5.025658,NaN,"#/op",12,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:L1-icache-load-misses","thrpt",1,1,0.001544,NaN,"#/op",12,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-load-misses","thrpt",1,1,0.000073,NaN,"#/op",12,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-loads","thrpt",1,1,0.000202,NaN,"#/op",12,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-store-misses","thrpt",1,1,0.000133,NaN,"#/op",12,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-stores","thrpt",1,1,0.000093,NaN,"#/op",12,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:branch-misses","thrpt",1,1,0.001013,NaN,"#/op",12,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:branches","thrpt",1,1,9.001829,NaN,"#/op",12,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:cycles","thrpt",1,1,16.936143,NaN,"#/op",12,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-load-misses","thrpt",1,1,0.000028,NaN,"#/op",12,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-loads","thrpt",1,1,20.992450,NaN,"#/op",12,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-store-misses","thrpt",1,1,0.000008,NaN,"#/op",12,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-stores","thrpt",1,1,5.000271,NaN,"#/op",12,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-load-misses","thrpt",1,1,0.000039,NaN,"#/op",12,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-loads","thrpt",1,1,0.000071,NaN,"#/op",12,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:instructions","thrpt",1,1,65.019724,NaN,"#/op",12,1,8
"com.openkappa.runtime.findbyte.FindByte.swar","thrpt",1,5,123.893552,0.444818,"ops/us",12,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:CPI","thrpt",1,1,0.273096,NaN,"#/op",12,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-load-misses","thrpt",1,1,0.568345,NaN,"#/op",12,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-loads","thrpt",1,1,23.040236,NaN,"#/op",12,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-stores","thrpt",1,1,5.006935,NaN,"#/op",12,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:L1-icache-load-misses","thrpt",1,1,0.004853,NaN,"#/op",12,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-load-misses","thrpt",1,1,0.000385,NaN,"#/op",12,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-loads","thrpt",1,1,0.001708,NaN,"#/op",12,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-store-misses","thrpt",1,1,0.000007,NaN,"#/op",12,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-stores","thrpt",1,1,0.000691,NaN,"#/op",12,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:branch-misses","thrpt",1,1,0.001925,NaN,"#/op",12,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:branches","thrpt",1,1,14.117460,NaN,"#/op",12,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:cycles","thrpt",1,1,28.091310,NaN,"#/op",12,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-load-misses","thrpt",1,1,0.000041,NaN,"#/op",12,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-loads","thrpt",1,1,23.152991,NaN,"#/op",12,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-store-misses","thrpt",1,1,0.000013,NaN,"#/op",12,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-stores","thrpt",1,1,5.047428,NaN,"#/op",12,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-load-misses","thrpt",1,1,0.000015,NaN,"#/op",12,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-loads","thrpt",1,1,0.000021,NaN,"#/op",12,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:instructions","thrpt",1,1,102.862585,NaN,"#/op",12,1,16
"com.openkappa.runtime.findbyte.FindByte.swar","thrpt",1,5,80.313438,1.567441,"ops/us",12,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:CPI","thrpt",1,1,0.312182,NaN,"#/op",12,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-load-misses","thrpt",1,1,0.816712,NaN,"#/op",12,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-loads","thrpt",1,1,25.051152,NaN,"#/op",12,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-stores","thrpt",1,1,5.023995,NaN,"#/op",12,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:L1-icache-load-misses","thrpt",1,1,0.001890,NaN,"#/op",12,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-load-misses","thrpt",1,1,0.000124,NaN,"#/op",12,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-loads","thrpt",1,1,0.000603,NaN,"#/op",12,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-store-misses","thrpt",1,1,0.000108,NaN,"#/op",12,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-stores","thrpt",1,1,0.000415,NaN,"#/op",12,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:branch-misses","thrpt",1,1,0.000999,NaN,"#/op",12,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:branches","thrpt",1,1,19.013633,NaN,"#/op",12,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:cycles","thrpt",1,1,43.094551,NaN,"#/op",12,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-load-misses","thrpt",1,1,0.000082,NaN,"#/op",12,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-loads","thrpt",1,1,25.087229,NaN,"#/op",12,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-store-misses","thrpt",1,1,0.000032,NaN,"#/op",12,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-stores","thrpt",1,1,5.003647,NaN,"#/op",12,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-load-misses","thrpt",1,1,0.000119,NaN,"#/op",12,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-loads","thrpt",1,1,0.000450,NaN,"#/op",12,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:instructions","thrpt",1,1,138.043224,NaN,"#/op",12,1,32
"com.openkappa.runtime.findbyte.FindByte.swar","thrpt",1,5,25.065773,0.115843,"ops/us",12,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:CPI","thrpt",1,1,0.260584,NaN,"#/op",12,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-load-misses","thrpt",1,1,4.250805,NaN,"#/op",12,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-loads","thrpt",1,1,49.278410,NaN,"#/op",12,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-stores","thrpt",1,1,5.978500,NaN,"#/op",12,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:L1-icache-load-misses","thrpt",1,1,0.030863,NaN,"#/op",12,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-load-misses","thrpt",1,1,0.002250,NaN,"#/op",12,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-loads","thrpt",1,1,0.020280,NaN,"#/op",12,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-store-misses","thrpt",1,1,0.000121,NaN,"#/op",12,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-stores","thrpt",1,1,0.000976,NaN,"#/op",12,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:branch-misses","thrpt",1,1,0.006377,NaN,"#/op",12,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:branches","thrpt",1,1,54.427804,NaN,"#/op",12,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:cycles","thrpt",1,1,136.407860,NaN,"#/op",12,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-load-misses","thrpt",1,1,0.000351,NaN,"#/op",12,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-loads","thrpt",1,1,49.552256,NaN,"#/op",12,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-store-misses","thrpt",1,1,0.000083,NaN,"#/op",12,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-stores","thrpt",1,1,6.011547,NaN,"#/op",12,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-load-misses","thrpt",1,1,0.000068,NaN,"#/op",12,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-loads","thrpt",1,1,0.000256,NaN,"#/op",12,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:instructions","thrpt",1,1,523.470445,NaN,"#/op",12,1,256
"com.openkappa.runtime.findbyte.FindByte.swar","thrpt",1,5,7.469483,0.041724,"ops/us",12,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:CPI","thrpt",1,1,0.250389,NaN,"#/op",12,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-load-misses","thrpt",1,1,16.199367,NaN,"#/op",12,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-loads","thrpt",1,1,144.855581,NaN,"#/op",12,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-stores","thrpt",1,1,6.011227,NaN,"#/op",12,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:L1-icache-load-misses","thrpt",1,1,0.033791,NaN,"#/op",12,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-load-misses","thrpt",1,1,0.004684,NaN,"#/op",12,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-loads","thrpt",1,1,0.059511,NaN,"#/op",12,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-store-misses","thrpt",1,1,0.000232,NaN,"#/op",12,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-stores","thrpt",1,1,0.000879,NaN,"#/op",12,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:branch-misses","thrpt",1,1,0.019999,NaN,"#/op",12,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:branches","thrpt",1,1,172.402000,NaN,"#/op",12,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:cycles","thrpt",1,1,458.660983,NaN,"#/op",12,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-load-misses","thrpt",1,1,0.000448,NaN,"#/op",12,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-loads","thrpt",1,1,145.662050,NaN,"#/op",12,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-store-misses","thrpt",1,1,0.000369,NaN,"#/op",12,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-stores","thrpt",1,1,6.131759,NaN,"#/op",12,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-load-misses","thrpt",1,1,0.002386,NaN,"#/op",12,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-loads","thrpt",1,1,0.005063,NaN,"#/op",12,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar:instructions","thrpt",1,1,1831.796842,NaN,"#/op",12,1,1024
"com.openkappa.runtime.findbyte.FindByte.swar","thrpt",1,5,204.603411,1.415409,"ops/us",13,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:CPI","thrpt",1,1,0.260679,NaN,"#/op",13,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-load-misses","thrpt",1,1,0.440656,NaN,"#/op",13,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-loads","thrpt",1,1,21.077385,NaN,"#/op",13,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-stores","thrpt",1,1,5.037910,NaN,"#/op",13,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:L1-icache-load-misses","thrpt",1,1,0.000868,NaN,"#/op",13,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-load-misses","thrpt",1,1,0.000106,NaN,"#/op",13,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-loads","thrpt",1,1,0.000643,NaN,"#/op",13,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-store-misses","thrpt",1,1,0.000104,NaN,"#/op",13,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-stores","thrpt",1,1,0.000246,NaN,"#/op",13,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:branch-misses","thrpt",1,1,0.000467,NaN,"#/op",13,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:branches","thrpt",1,1,8.993953,NaN,"#/op",13,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:cycles","thrpt",1,1,16.907412,NaN,"#/op",13,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-load-misses","thrpt",1,1,0.000089,NaN,"#/op",13,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-loads","thrpt",1,1,21.029483,NaN,"#/op",13,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-store-misses","thrpt",1,1,0.000014,NaN,"#/op",13,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-stores","thrpt",1,1,5.015586,NaN,"#/op",13,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-load-misses","thrpt",1,1,0.000023,NaN,"#/op",13,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-loads","thrpt",1,1,0.000110,NaN,"#/op",13,1,8
"com.openkappa.runtime.findbyte.FindByte.swar:instructions","thrpt",1,1,64.859054,NaN,"#/op",13,1,8
"com.openkappa.runtime.findbyte.FindByte.swar","thrpt",1,5,123.836159,0.690301,"ops/us",13,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:CPI","thrpt",1,1,0.273496,NaN,"#/op",13,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-load-misses","thrpt",1,1,0.567151,NaN,"#/op",13,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-loads","thrpt",1,1,23.059323,NaN,"#/op",13,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-stores","thrpt",1,1,5.031771,NaN,"#/op",13,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:L1-icache-load-misses","thrpt",1,1,0.004698,NaN,"#/op",13,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-load-misses","thrpt",1,1,0.000399,NaN,"#/op",13,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-loads","thrpt",1,1,0.002034,NaN,"#/op",13,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-store-misses","thrpt",1,1,0.000265,NaN,"#/op",13,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-stores","thrpt",1,1,0.000047,NaN,"#/op",13,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:branch-misses","thrpt",1,1,0.001743,NaN,"#/op",13,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:branches","thrpt",1,1,14.109275,NaN,"#/op",13,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:cycles","thrpt",1,1,28.108057,NaN,"#/op",13,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-load-misses","thrpt",1,1,0.000052,NaN,"#/op",13,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-loads","thrpt",1,1,23.094404,NaN,"#/op",13,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-store-misses","thrpt",1,1,0.000015,NaN,"#/op",13,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-stores","thrpt",1,1,5.047333,NaN,"#/op",13,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-load-misses","thrpt",1,1,0.000032,NaN,"#/op",13,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-loads","thrpt",1,1,0.000093,NaN,"#/op",13,1,16
"com.openkappa.runtime.findbyte.FindByte.swar:instructions","thrpt",1,1,102.773250,NaN,"#/op",13,1,16
"com.openkappa.runtime.findbyte.FindByte.swar","thrpt",1,5,78.728898,5.734176,"ops/us",13,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:CPI","thrpt",1,1,0.311223,NaN,"#/op",13,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-load-misses","thrpt",1,1,0.821074,NaN,"#/op",13,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-loads","thrpt",1,1,25.177700,NaN,"#/op",13,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-stores","thrpt",1,1,4.927619,NaN,"#/op",13,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:L1-icache-load-misses","thrpt",1,1,0.004559,NaN,"#/op",13,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-load-misses","thrpt",1,1,0.000432,NaN,"#/op",13,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-loads","thrpt",1,1,0.001362,NaN,"#/op",13,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-store-misses","thrpt",1,1,0.000116,NaN,"#/op",13,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-stores","thrpt",1,1,0.000574,NaN,"#/op",13,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:branch-misses","thrpt",1,1,0.001412,NaN,"#/op",13,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:branches","thrpt",1,1,19.183764,NaN,"#/op",13,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:cycles","thrpt",1,1,42.651129,NaN,"#/op",13,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-load-misses","thrpt",1,1,0.000261,NaN,"#/op",13,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-loads","thrpt",1,1,24.540281,NaN,"#/op",13,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-store-misses","thrpt",1,1,0.000061,NaN,"#/op",13,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-stores","thrpt",1,1,5.072175,NaN,"#/op",13,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-load-misses","thrpt",1,1,0.000111,NaN,"#/op",13,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-loads","thrpt",1,1,0.000529,NaN,"#/op",13,1,32
"com.openkappa.runtime.findbyte.FindByte.swar:instructions","thrpt",1,1,137.043708,NaN,"#/op",13,1,32
"com.openkappa.runtime.findbyte.FindByte.swar","thrpt",1,5,25.004828,0.125603,"ops/us",13,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:CPI","thrpt",1,1,0.260387,NaN,"#/op",13,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-load-misses","thrpt",1,1,4.303741,NaN,"#/op",13,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-loads","thrpt",1,1,49.797956,NaN,"#/op",13,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:L1-dcache-stores","thrpt",1,1,6.068840,NaN,"#/op",13,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:L1-icache-load-misses","thrpt",1,1,0.021991,NaN,"#/op",13,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-load-misses","thrpt",1,1,0.000941,NaN,"#/op",13,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-loads","thrpt",1,1,0.015672,NaN,"#/op",13,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-store-misses","thrpt",1,1,0.000120,NaN,"#/op",13,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:LLC-stores","thrpt",1,1,0.001062,NaN,"#/op",13,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:branch-misses","thrpt",1,1,0.002838,NaN,"#/op",13,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:branches","thrpt",1,1,54.883851,NaN,"#/op",13,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:cycles","thrpt",1,1,137.312639,NaN,"#/op",13,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-load-misses","thrpt",1,1,0.000321,NaN,"#/op",13,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-loads","thrpt",1,1,49.905153,NaN,"#/op",13,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-store-misses","thrpt",1,1,0.000117,NaN,"#/op",13,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:dTLB-stores","thrpt",1,1,6.022691,NaN,"#/op",13,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-load-misses","thrpt",1,1,0.000196,NaN,"#/op",13,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:iTLB-loads","thrpt",1,1,0.000888,NaN,"#/op",13,1,256
"com.openkappa.runtime.findbyte.FindByte.swar:instructions","thrpt",1,1,527.340639,NaN,"#/op",13,1,256
"com.openkappa.runtime.findbyte.FindByte.swar","thrpt",1,5,7.151932,0.055291,"ops/us",13,1,1024
